taxonKey,nubKey,taxonID,scientificName,acceptedKey,accepted,kingdom,taxonRank
196155702,2402105,185657,"Huso huso (Linnaeus, 1758)",,,Animalia,species
196155703,3222886,184555,"Aeromonas salmonicida (Lehmann & Neumann, 1896) Griffin & al., 1953",,,Bacteria,species
196155704,2402168,184528,"Acipenser ruthenus Linnaeus, 1758",,,Animalia,species
196155706,2402129,184527,"Acipenser gueldenstaedtii Brandt & Ratzeburg, 1831",,,Animalia,species
196155713,2340989,184639,"Ameiurus nebulosus (Lesueur, 1819)",,,Animalia,species
196155715,4382171,185889,"Marteilia refringens Grizel, Comps, Bonami, Cousserans, Duthoit & Le Pennec, 1974",,,Chromista,species
196155718,2362030,185160,"Ctenopharyngodon idella (Valenciennes, 1844)",,,Animalia,species
196155720,4286975,185188,"Cyprinus carpio Linnaeus, 1758",,,Animalia,species
196155722,2362486,185672,"Hypophthalmichthys nobilis (Richardson, 1845)",,,Animalia,species
196155724,2362473,185671,"Hypophthalmichthys molitrix (Valenciennes, 1844)",,,Animalia,species
196155725,3203610,186175,"Phytophthora ramorum Werres, De Cock & Man",,,Chromista,species
196155726,4286942,184913,"Carassius auratus (Linnaeus, 1758)",,,Animalia,species
196155731,,185933,"Micropterus dolomieu Lac̩p̬de, 1802",,,Animalia,species
196155732,3202936,184696,Aphanomyces astaci Schikora,,,Chromista,species
196155733,2394563,185934,"Micropterus salmoides (Lacep̬de, 1802)",,,Animalia,species
196155737,2379089,185988,"Neogobius melanostomus (Pallas, 1814)",,,Animalia,species
196155742,3197970,185065,Colpomenia peregrina Sauv.,,,Chromista,species
196155743,5204039,186031,"Oncorhynchus nerka (Walbaum, 1792)",,,Animalia,species
196155745,5204034,186029,"Oncorhynchus kisutch (Walbaum, 1792)",,,Animalia,species
196155747,3196387,185391,Fucus evanescens C.Agardh,,,Chromista,species
196155748,2351327,186472,"Salvelinus namaycush (Walbaum, 1792)",,,Animalia,species
196155750,5204019,186030,"Oncorhynchus mykiss (Walbaum, 1792)",,,Animalia,species
196155751,3197314,186489,Sargassum muticum (Yendo) Fensholt,,,Chromista,species
196155752,2351271,186471,"Salvelinus fontinalis (Mitchill, 1814)",,,Animalia,species
196155754,5711980,186028,"Oncorhynchus clarkii (Richardson, 1836)",,,Animalia,species
196155757,2351413,185656,"Hucho hucho (Linnaeus, 1758)",,,Animalia,species
196155758,9355965,186705,"Thalassiosira punctigera Castracane, 1886",,,Chromista,species
196155764,5421557,185099,"Coscinodiscus wailesii Gran & Angst, 1931",,,Chromista,species
196155765,2423443,184820,"Bombina bombina (Linnaeus, 1761)",,,Animalia,species
196155769,5421668,186010,Odontella sinensis (Grev.) Grunow,,,Chromista,species
196155773,5216588,184867,"Bufo viridis Laurenti, 1768",201277731,"Pseudepidalea viridis (Laurenti, 1768)",Animalia,species
196155774,9501293,184993,Chaetoceros concavicornis L.Mangin,,,Chromista,species
196155780,2426655,186325,"Rana lessonae Camerano, 1882",201277735,"Pelophylax lessonae (Camerano, 1882)",Animalia,species
196155781,5824749,186302,"Pseudochattonella verruculosa (Y.Hara & Chihara) Hosoi-Tanabe, D.Honda, S.Fukaya, Y.Inagaki & Y.Sako",,,Chromista,species
196155787,3194429,185376,"Fibrocapsa japonica Toriumi & Takano, 1973",,,Chromista,species
196155790,2331498,185946,"Molgula manhattensis (De Kay, 1843)",,,Animalia,species
196155797,8161087,185477,Gyrodinium corallinum Kofoid & Swezy,,,Chromista,species
196155799,2481912,185042,"Ciconia ciconia (Linnaeus, 1758)",,,Animalia,species
196155800,7454879,185712,Karenia mikimotoi (Miyake & Kominami ex Oda) G.Hansen & Moestrup,,,Chromista,species
196155805,2498165,185005,"Chen caerulescens Linnaeus, 1758",,,Animalia,species
196155806,7729204,185247,"Dissodinium pseudocalani (Gonnert) Drebes ex Elbrachter & Drebes, 1978",,,Chromista,species
196155807,2498344,185175,"Cygnus atratus (Latham, 1790)",,,Animalia,species
196155810,2498347,185176,"Cygnus cygnus (Linnaeus, 1758)",,,Animalia,species
196155811,,186122,"Peridinium quinquecorne Ab̩, 1927",,,Chromista,species
196155812,2498160,185006,"Chen rossii (Cassin, 1861)",,,Animalia,species
196155814,2498252,184611,"Alopochen aegyptiaca (Linnaeus, 1766)",,,Animalia,species
196155815,7530747,186086,Oxytoxum criophilum Balech,,,Chromista,species
196155816,5232437,184831,"Branta canadensis (Linnaeus, 1758)",,,Animalia,species
196155819,2498035,184680,"Anser indicus (Latham, 1790)",,,Animalia,species
196155820,3208017,185230,Dicroerisma psilonereiella F.J.R.Taylor & Cattell,,,Chromista,species
196155821,5232464,184833,"Branta leucopsis (Bechstein, 1803)",,,Animalia,species
196155823,2498388,184572,"Aix galericulata (Linnaeus, 1758)",,,Animalia,species
196155825,2498408,185835,"Lophodytes cucullatus (Linnaeus, 1758)",,,Animalia,species
196155826,3205121,184589,Alexandrium minutum Halim,,,Chromista,species
196155827,9761484,184653,"Anas platyrhynchos Linnaeus, 1758",,,Animalia,species
196155829,2498027,184679,"Anser fabalis (Latham, 1787)",,,Animalia,species
196155831,2498343,185177,"Cygnus olor (Gmelin, 1789)",,,Animalia,species
196155832,8166987,186282,Prorocentrum minimum (Pavillard) J.Schiller,,,Chromista,species
196155833,5232453,184832,"Branta hutchinsii minima Ridgway, 1885",,,Animalia,subspecies
196155835,2498305,186087,"Oxyura jamaicensis (Gmelin, 1789)",,,Animalia,species
196155837,2498387,184573,"Aix sponsa Linnaeus, 1758",,,Animalia,species
196155840,2498096,184652,"Anas falcata Georgi, 1775",,,Animalia,species
196155842,2498034,184678,"Anser cygnoides (Linnaeus, 1758)",,,Animalia,species
196155843,3374230,185906,Melampsoridium hiratsukanum S.Ito ex Hirats.f.,,,Fungi,species
196155848,2481047,185361,"Falco peregrinus, 1771",,,Animalia,species
196155851,,186749,Tricholoma psammopus (Kalchbr.) Qu̩l.,,,Fungi,species
196155855,2495414,185066,"Columba livia Gmelin, 1789",,,Animalia,species
196155856,5239466,185956,Mutinus ravenelii (Berk. & M.A.Curtis) E.Fisch.,,,Fungi,species
